date,V,MA
2017-08-22,104.06999969482422,128.30374145507812
2017-08-23,103.18000030517578,127.60372924804688
2017-08-24,103.22000122070312,127.49819946289062
2017-08-25,103.3499984741211,127.29688262939452
2017-08-28,103.77999877929688,128.35169982910156
2017-08-29,103.7699966430664,128.342041015625
2017-08-30,103.7300033569336,128.30374145507812
2017-08-31,103.5199966430664,127.82430267333984
2017-09-01,103.9000015258789,127.76675415039062
2017-09-05,103.01000213623048,127.21052551269533
2017-09-06,103.18000030517578,127.4311294555664
2017-09-07,104.55999755859376,130.9215850830078
2017-09-08,104.43000030517578,131.58326721191406
2017-09-11,106.1500015258789,136.15731811523438
2017-09-12,106.20999908447266,136.5696563720703
2017-09-13,105.83000183105467,134.3449249267578
2017-09-14,106.08000183105467,135.6586456298828
2017-09-15,105.3000030517578,135.7641143798828
2017-09-18,104.83000183105467,135.59156799316406
2017-09-19,105.41000366210938,136.63677978515625
2017-09-20,104.97000122070312,136.39700317382812
2017-09-21,105.30999755859376,135.89837646484375
2017-09-22,105.55999755859376,136.06137084960938
2017-09-25,103.0199966430664,132.8778076171875
2017-09-26,102.94000244140624,132.68597412109375
2017-09-27,103.88999938964844,133.9325714111328
2017-09-28,104.58000183105467,134.4407958984375
2017-09-29,105.23999786376952,135.3997802734375
2017-10-02,105.44000244140624,135.99429321289062
2017-10-03,105.58999633789062,137.14498901367188
2017-10-04,105.30999755859376,136.253173828125
2017-10-05,106.23999786376952,138.0587615966797
2017-10-06,106.7300033569336,137.83786010742188
2017-10-09,107.01000213623048,138.82708740234375
2017-10-10,107.30999755859376,139.8834991455078
2017-10-11,108.44000244140624,141.03602600097656
2017-10-12,108.11000061035156,140.9303741455078
2017-10-13,108.66000366210938,141.5066375732422
2017-10-16,108.3000030517578,140.43101501464844
2017-10-17,107.54000091552734,140.15245056152344
2017-10-18,107.8000030517578,140.4021453857422
2017-10-19,107.0199966430664,139.2401123046875
2017-10-20,107.5500030517578,139.624267578125
